2024-11-26, 20:11:29, 906750000, 907000000, 125000.00, 12752124, 1.15, 1.15, 1.15
2024-11-26, 20:11:39, 906750000, 907000000, 125000.00, 13695814, 1.19, 1.19, 1.19
2024-11-26, 20:11:49, 906750000, 907000000, 125000.00, 13626063, 1.26, 1.26, 1.26
2024-11-26, 20:11:59, 906750000, 907000000, 125000.00, 13642475, 1.15, 1.15, 1.15
2024-11-26, 20:12:09, 906750000, 907000000, 125000.00, 13630166, 1.14, 1.14, 1.14
2024-11-26, 20:12:19, 906750000, 907000000, 125000.00, 13630166, 1.18, 1.18, 1.18
2024-11-26, 20:12:29, 906750000, 907000000, 125000.00, 13650681, 1.14, 1.14, 1.14
2024-11-26, 20:12:39, 906750000, 907000000, 125000.00, 13646578, 1.14, 1.14, 1.14
2024-11-26, 20:12:49, 906750000, 907000000, 125000.00, 13601445, 1.28, 1.28, 1.28
2024-11-26, 20:12:59, 906750000, 907000000, 125000.00, 13626063, 1.14, 1.14, 1.14
2024-11-26, 20:13:09, 906750000, 907000000, 125000.00, 13654784, 1.14, 1.14, 1.14
2024-11-26, 20:13:19, 906750000, 907000000, 125000.00, 13646578, 1.26, 1.26, 1.26
2024-11-26, 20:13:29, 906750000, 907000000, 125000.00, 13630166, 1.31, 1.31, 1.31
2024-11-26, 20:13:39, 906750000, 907000000, 125000.00, 13667093, 1.13, 1.13, 1.13
2024-11-26, 20:13:49, 906750000, 907000000, 125000.00, 13650681, 1.14, 1.14, 1.14
2024-11-26, 20:13:59, 906750000, 907000000, 125000.00, 13671196, 1.16, 1.16, 1.16
2024-11-26, 20:14:09, 906750000, 907000000, 125000.00, 13671196, 1.16, 1.16, 1.16
2024-11-26, 20:14:19, 906750000, 907000000, 125000.00, 13630166, 1.22, 1.22, 1.22
2024-11-26, 20:14:29, 906750000, 907000000, 125000.00, 13650681, 1.16, 1.16, 1.16
2024-11-26, 20:14:39, 906750000, 907000000, 125000.00, 13683505, 1.14, 1.14, 1.14
2024-11-26, 20:14:49, 906750000, 907000000, 125000.00, 13646578, 1.15, 1.15, 1.15
2024-11-26, 20:14:59, 906750000, 907000000, 125000.00, 13638372, 1.13, 1.13, 1.13
2024-11-26, 20:15:09, 906750000, 907000000, 125000.00, 13634269, 1.15, 1.15, 1.15
2024-11-26, 20:15:19, 906750000, 907000000, 125000.00, 13634269, 1.16, 1.16, 1.16
2024-11-26, 20:15:29, 906750000, 907000000, 125000.00, 13642475, 1.25, 1.25, 1.25
