2024-11-27, 05:58:02, 907250000, 907500000, 125000.00, 12719300, 1.53, 1.53, 1.53
2024-11-27, 05:58:12, 907250000, 907500000, 125000.00, 13699917, 1.46, 1.46, 1.46
2024-11-27, 05:58:22, 907250000, 907500000, 125000.00, 13683505, 1.44, 1.44, 1.44
2024-11-27, 05:58:32, 907250000, 907500000, 125000.00, 13658887, 1.46, 1.46, 1.46
2024-11-27, 05:58:42, 907250000, 907500000, 125000.00, 13683505, 1.55, 1.55, 1.55
2024-11-27, 05:58:52, 907250000, 907500000, 125000.00, 13642475, 1.48, 1.48, 1.48
2024-11-27, 05:59:02, 907250000, 907500000, 125000.00, 13687608, 1.52, 1.52, 1.52
2024-11-27, 05:59:12, 907250000, 907500000, 125000.00, 13667093, 1.61, 1.61, 1.61
2024-11-27, 05:59:22, 907250000, 907500000, 125000.00, 13667093, 1.44, 1.44, 1.44
2024-11-27, 05:59:32, 907250000, 907500000, 125000.00, 13671196, 1.55, 1.55, 1.55
2024-11-27, 05:59:42, 907250000, 907500000, 125000.00, 13679402, 1.56, 1.56, 1.56
2024-11-27, 05:59:52, 907250000, 907500000, 125000.00, 13662990, 1.48, 1.48, 1.48
2024-11-27, 06:00:02, 907250000, 907500000, 125000.00, 13671196, 1.53, 1.53, 1.53
2024-11-27, 06:00:12, 907250000, 907500000, 125000.00, 13687608, 1.50, 1.50, 1.50
2024-11-27, 06:00:22, 907250000, 907500000, 125000.00, 13642475, 1.49, 1.49, 1.49
2024-11-27, 06:00:32, 907250000, 907500000, 125000.00, 13704020, 1.51, 1.51, 1.51
2024-11-27, 06:00:42, 907250000, 907500000, 125000.00, 13671196, 1.47, 1.47, 1.47
2024-11-27, 06:00:52, 907250000, 907500000, 125000.00, 13617857, 1.47, 1.47, 1.47
2024-11-27, 06:01:02, 907250000, 907500000, 125000.00, 13671196, 1.57, 1.57, 1.57
2024-11-27, 06:01:12, 907250000, 907500000, 125000.00, 13695814, 1.56, 1.56, 1.56
2024-11-27, 06:01:22, 907250000, 907500000, 125000.00, 13634269, 1.47, 1.47, 1.47
2024-11-27, 06:01:32, 907250000, 907500000, 125000.00, 13687608, 1.44, 1.44, 1.44
