2024-11-26, 20:41:29, 907000000, 907250000, 125000.00, 12694682, 1.45, 1.45, 1.45
2024-11-26, 20:41:39, 907000000, 907250000, 125000.00, 13679402, 1.34, 1.34, 1.34
2024-11-26, 20:41:49, 907000000, 907250000, 125000.00, 13626063, 1.46, 1.46, 1.46
2024-11-26, 20:41:59, 907000000, 907250000, 125000.00, 13679402, 1.37, 1.37, 1.37
2024-11-26, 20:42:09, 907000000, 907250000, 125000.00, 13683505, 1.42, 1.42, 1.42
2024-11-26, 20:42:19, 907000000, 907250000, 125000.00, 13646578, 1.34, 1.34, 1.34
2024-11-26, 20:42:29, 907000000, 907250000, 125000.00, 13654784, 1.36, 1.36, 1.36
2024-11-26, 20:42:39, 907000000, 907250000, 125000.00, 13679402, 1.46, 1.46, 1.46
2024-11-26, 20:42:49, 907000000, 907250000, 125000.00, 13650681, 1.35, 1.35, 1.35
2024-11-26, 20:42:59, 907000000, 907250000, 125000.00, 13675299, 1.55, 1.55, 1.55
2024-11-26, 20:43:09, 907000000, 907250000, 125000.00, 13679402, 1.36, 1.36, 1.36
2024-11-26, 20:43:19, 907000000, 907250000, 125000.00, 13613754, 1.37, 1.37, 1.37
2024-11-26, 20:43:29, 907000000, 907250000, 125000.00, 13687608, 2.69, 2.69, 2.69
2024-11-26, 20:43:39, 907000000, 907250000, 125000.00, 13667093, 1.41, 1.41, 1.41
2024-11-26, 20:43:49, 907000000, 907250000, 125000.00, 13617857, 1.61, 1.61, 1.61
2024-11-26, 20:43:59, 907000000, 907250000, 125000.00, 13642475, 1.37, 1.37, 1.37
2024-11-26, 20:44:09, 907000000, 907250000, 125000.00, 13695814, 1.36, 1.36, 1.36
2024-11-26, 20:44:19, 907000000, 907250000, 125000.00, 13634269, 1.40, 1.40, 1.40
2024-11-26, 20:44:29, 907000000, 907250000, 125000.00, 13687608, 2.09, 2.09, 2.09
2024-11-26, 20:44:39, 907000000, 907250000, 125000.00, 13650681, 1.36, 1.36, 1.36
2024-11-26, 20:44:49, 907000000, 907250000, 125000.00, 13638372, 1.49, 1.49, 1.49
2024-11-26, 20:44:59, 907000000, 907250000, 125000.00, 13683505, 1.36, 1.36, 1.36
2024-11-26, 20:45:09, 907000000, 907250000, 125000.00, 13650681, 1.38, 1.38, 1.38
2024-11-26, 20:45:19, 907000000, 907250000, 125000.00, 13662990, 1.34, 1.34, 1.34
2024-11-26, 20:45:29, 907000000, 907250000, 125000.00, 13675299, 1.46, 1.46, 1.46
2024-11-26, 20:45:39, 907000000, 907250000, 125000.00, 13650681, 1.49, 1.49, 1.49
2024-11-26, 20:45:49, 907000000, 907250000, 125000.00, 13621960, 1.36, 1.36, 1.36
2024-11-26, 20:45:59, 907000000, 907250000, 125000.00, 13630166, 1.37, 1.37, 1.37
2024-11-26, 20:46:09, 907000000, 907250000, 125000.00, 13662990, 1.48, 1.48, 1.48
2024-11-26, 20:46:19, 907000000, 907250000, 125000.00, 13548106, 1.36, 1.36, 1.36
2024-11-26, 20:46:29, 907000000, 907250000, 125000.00, 13556312, 1.42, 1.42, 1.42
2024-11-26, 20:46:39, 907000000, 907250000, 125000.00, 13662990, 1.35, 1.35, 1.35
2024-11-26, 20:46:49, 907000000, 907250000, 125000.00, 13580930, 1.35, 1.35, 1.35
2024-11-26, 20:46:59, 907000000, 907250000, 125000.00, 13646578, 1.40, 1.40, 1.40
2024-11-26, 20:47:09, 907000000, 907250000, 125000.00, 13679402, 1.41, 1.41, 1.41
2024-11-26, 20:47:19, 907000000, 907250000, 125000.00, 13638372, 1.54, 1.54, 1.54
2024-11-26, 20:47:29, 907000000, 907250000, 125000.00, 13601445, 1.46, 1.46, 1.46
2024-11-26, 20:47:39, 907000000, 907250000, 125000.00, 13691711, 1.42, 1.42, 1.42
2024-11-26, 20:47:49, 907000000, 907250000, 125000.00, 13654784, 1.49, 1.49, 1.49
2024-11-26, 20:47:59, 907000000, 907250000, 125000.00, 13642475, 1.36, 1.36, 1.36
2024-11-26, 20:48:09, 907000000, 907250000, 125000.00, 13662990, 1.36, 1.36, 1.36
2024-11-26, 20:48:19, 907000000, 907250000, 125000.00, 13617857, 1.41, 1.41, 1.41
2024-11-26, 20:48:29, 907000000, 907250000, 125000.00, 13613754, 1.35, 1.35, 1.35
2024-11-26, 20:48:39, 907000000, 907250000, 125000.00, 13609651, 1.44, 1.44, 1.44
2024-11-26, 20:48:49, 907000000, 907250000, 125000.00, 13585033, 1.40, 1.40, 1.40
2024-11-26, 20:48:59, 907000000, 907250000, 125000.00, 13634269, 3.46, 3.46, 3.46
2024-11-26, 20:49:09, 907000000, 907250000, 125000.00, 13638372, 3.34, 3.34, 3.34
2024-11-26, 20:49:19, 907000000, 907250000, 125000.00, 13613754, 1.51, 1.51, 1.51
2024-11-26, 20:49:29, 907000000, 907250000, 125000.00, 13617857, 1.34, 1.34, 1.34
2024-11-26, 20:49:39, 907000000, 907250000, 125000.00, 13662990, 1.54, 1.54, 1.54
2024-11-26, 20:49:49, 907000000, 907250000, 125000.00, 13642475, 1.36, 1.36, 1.36
2024-11-26, 20:49:59, 907000000, 907250000, 125000.00, 13642475, 1.36, 1.36, 1.36
2024-11-26, 20:50:09, 907000000, 907250000, 125000.00, 13691711, 1.48, 1.48, 1.48
2024-11-26, 20:50:19, 907000000, 907250000, 125000.00, 13597342, 1.39, 1.39, 1.39
2024-11-26, 20:50:29, 907000000, 907250000, 125000.00, 13658887, 1.35, 1.35, 1.35
2024-11-26, 20:50:39, 907000000, 907250000, 125000.00, 13634269, 2.51, 2.51, 2.51
2024-11-26, 20:50:49, 907000000, 907250000, 125000.00, 13654784, 2.40, 2.40, 2.40
2024-11-26, 20:50:59, 907000000, 907250000, 125000.00, 13646578, 1.34, 1.34, 1.34
2024-11-26, 20:51:09, 907000000, 907250000, 125000.00, 13634269, 1.40, 1.40, 1.40
2024-11-26, 20:51:19, 907000000, 907250000, 125000.00, 13613754, 1.48, 1.48, 1.48
2024-11-26, 20:51:29, 907000000, 907250000, 125000.00, 13658887, 1.40, 1.40, 1.40
2024-11-26, 20:51:39, 907000000, 907250000, 125000.00, 13662990, 1.55, 1.55, 1.55
2024-11-26, 20:51:49, 907000000, 907250000, 125000.00, 13613754, 1.35, 1.35, 1.35
2024-11-26, 20:51:59, 907000000, 907250000, 125000.00, 13654784, 1.40, 1.40, 1.40
2024-11-26, 20:52:09, 907000000, 907250000, 125000.00, 13650681, 1.65, 1.65, 1.65
2024-11-26, 20:52:19, 907000000, 907250000, 125000.00, 13642475, 1.35, 1.35, 1.35
2024-11-26, 20:52:29, 907000000, 907250000, 125000.00, 13675299, 1.44, 1.44, 1.44
2024-11-26, 20:52:39, 907000000, 907250000, 125000.00, 13695814, 1.40, 1.40, 1.40
2024-11-26, 20:52:49, 907000000, 907250000, 125000.00, 13654784, 1.34, 1.34, 1.34
2024-11-26, 20:52:59, 907000000, 907250000, 125000.00, 13667093, 1.35, 1.35, 1.35
2024-11-26, 20:53:09, 907000000, 907250000, 125000.00, 13654784, 1.48, 1.48, 1.48
2024-11-26, 20:53:19, 907000000, 907250000, 125000.00, 13634269, 1.37, 1.37, 1.37
2024-11-26, 20:53:29, 907000000, 907250000, 125000.00, 13675299, 1.36, 1.36, 1.36
2024-11-26, 20:53:39, 907000000, 907250000, 125000.00, 13691711, 1.40, 1.40, 1.40
2024-11-26, 20:53:49, 907000000, 907250000, 125000.00, 13630166, 1.36, 1.36, 1.36
2024-11-26, 20:53:59, 907000000, 907250000, 125000.00, 13658887, 1.34, 1.34, 1.34
