2024-11-28, 13:59:11, 907000000, 907250000, 125000.00, 12805463, -7.82, -7.82, -7.82
2024-11-28, 13:59:21, 907000000, 907250000, 125000.00, 13720432, -7.62, -7.62, -7.62
2024-11-28, 13:59:31, 907000000, 907250000, 125000.00, 13724535, -6.57, -6.57, -6.57
2024-11-28, 13:59:41, 907000000, 907250000, 125000.00, 13716329, -10.03, -10.03, -10.03
2024-11-28, 13:59:51, 907000000, 907250000, 125000.00, 13740947, -8.17, -8.17, -8.17
2024-11-28, 14:00:01, 907000000, 907250000, 125000.00, 13736844, -7.29, -7.29, -7.29
2024-11-28, 14:00:11, 907000000, 907250000, 125000.00, 13699917, -7.35, -7.35, -7.35
2024-11-28, 14:00:21, 907000000, 907250000, 125000.00, 13732741, -9.60, -9.60, -9.60
2024-11-28, 14:00:31, 907000000, 907250000, 125000.00, 13728638, -3.03, -3.03, -3.03
2024-11-28, 14:00:41, 907000000, 907250000, 125000.00, 13732741, -7.85, -7.85, -7.85
2024-11-28, 14:00:51, 907000000, 907250000, 125000.00, 13732741, -6.11, -6.11, -6.11
2024-11-28, 14:01:01, 907000000, 907250000, 125000.00, 13740947, -8.49, -8.49, -8.49
2024-11-28, 14:01:11, 907000000, 907250000, 125000.00, 13728638, -7.56, -7.56, -7.56
2024-11-28, 14:01:21, 907000000, 907250000, 125000.00, 13724535, -6.20, -6.20, -6.20
2024-11-28, 14:01:31, 907000000, 907250000, 125000.00, 13716329, -8.19, -8.19, -8.19
2024-11-28, 14:01:41, 907000000, 907250000, 125000.00, 13724535, -10.05, -10.05, -10.05
2024-11-28, 14:01:51, 907000000, 907250000, 125000.00, 13732741, -7.76, -7.76, -7.76
2024-11-28, 14:02:01, 907000000, 907250000, 125000.00, 13745050, -6.31, -6.31, -6.31
2024-11-28, 14:02:11, 907000000, 907250000, 125000.00, 13732741, -10.27, -10.27, -10.27
2024-11-28, 14:02:21, 907000000, 907250000, 125000.00, 13724535, -7.95, -7.95, -7.95
2024-11-28, 14:02:31, 907000000, 907250000, 125000.00, 13708123, -7.95, -7.95, -7.95
2024-11-28, 14:02:41, 907000000, 907250000, 125000.00, 13728638, -6.93, -6.93, -6.93
2024-11-28, 14:02:51, 907000000, 907250000, 125000.00, 13745050, -7.87, -7.87, -7.87
2024-11-28, 14:03:01, 907000000, 907250000, 125000.00, 13740947, -8.81, -8.81, -8.81
2024-11-28, 14:03:11, 907000000, 907250000, 125000.00, 13687608, -9.35, -9.35, -9.35
2024-11-28, 14:03:21, 907000000, 907250000, 125000.00, 13699917, -6.94, -6.94, -6.94
2024-11-28, 14:03:31, 907000000, 907250000, 125000.00, 13716329, -5.31, -5.31, -5.31
2024-11-28, 14:03:41, 907000000, 907250000, 125000.00, 13740947, -5.53, -5.53, -5.53
2024-11-28, 14:03:51, 907000000, 907250000, 125000.00, 13740947, -7.41, -7.41, -7.41
2024-11-28, 14:04:01, 907000000, 907250000, 125000.00, 13745050, -9.69, -9.69, -9.69
2024-11-28, 14:04:11, 907000000, 907250000, 125000.00, 13745050, -8.52, -8.52, -8.52
2024-11-28, 14:04:21, 907000000, 907250000, 125000.00, 13736844, -6.71, -6.71, -6.71
2024-11-28, 14:04:31, 907000000, 907250000, 125000.00, 13728638, -6.46, -6.46, -6.46
2024-11-28, 14:04:41, 907000000, 907250000, 125000.00, 13671196, -5.52, -5.52, -5.52
2024-11-28, 14:04:51, 907000000, 907250000, 125000.00, 13732741, -7.89, -7.89, -7.89
2024-11-28, 14:05:01, 907000000, 907250000, 125000.00, 13740947, -8.99, -8.99, -8.99
2024-11-28, 14:05:11, 907000000, 907250000, 125000.00, 13712226, -10.70, -10.70, -10.70
2024-11-28, 14:05:21, 907000000, 907250000, 125000.00, 13716329, -8.47, -8.47, -8.47
2024-11-28, 14:05:31, 907000000, 907250000, 125000.00, 13658887, -8.67, -8.67, -8.67
2024-11-28, 14:05:41, 907000000, 907250000, 125000.00, 13736844, -7.02, -7.02, -7.02
2024-11-28, 14:05:51, 907000000, 907250000, 125000.00, 13724535, -7.71, -7.71, -7.71
2024-11-28, 14:06:01, 907000000, 907250000, 125000.00, 13728638, -5.76, -5.76, -5.76
2024-11-28, 14:06:11, 907000000, 907250000, 125000.00, 13736844, -8.26, -8.26, -8.26
2024-11-28, 14:06:21, 907000000, 907250000, 125000.00, 13708123, -6.83, -6.83, -6.83
2024-11-28, 14:06:31, 907000000, 907250000, 125000.00, 13597342, -7.81, -7.81, -7.81
2024-11-28, 14:06:41, 907000000, 907250000, 125000.00, 13732741, -6.82, -6.82, -6.82
2024-11-28, 14:06:51, 907000000, 907250000, 125000.00, 13732741, -6.77, -6.77, -6.77
2024-11-28, 14:07:01, 907000000, 907250000, 125000.00, 13704020, -7.52, -7.52, -7.52
2024-11-28, 14:07:11, 907000000, 907250000, 125000.00, 13732741, -7.05, -7.05, -7.05
2024-11-28, 14:07:21, 907000000, 907250000, 125000.00, 13724535, -8.27, -8.27, -8.27
2024-11-28, 14:07:31, 907000000, 907250000, 125000.00, 13724535, -6.79, -6.79, -6.79
2024-11-28, 14:07:41, 907000000, 907250000, 125000.00, 13728638, -8.21, -8.21, -8.21
2024-11-28, 14:07:51, 907000000, 907250000, 125000.00, 13732741, -3.13, -3.13, -3.13
2024-11-28, 14:08:01, 907000000, 907250000, 125000.00, 13740947, -7.86, -7.86, -7.86
2024-11-28, 14:08:11, 907000000, 907250000, 125000.00, 13732741, -7.92, -7.92, -7.92
2024-11-28, 14:08:21, 907000000, 907250000, 125000.00, 13732741, -8.13, -8.13, -8.13
2024-11-28, 14:08:31, 907000000, 907250000, 125000.00, 13704020, -7.53, -7.53, -7.53
2024-11-28, 14:08:41, 907000000, 907250000, 125000.00, 13724535, -7.87, -7.87, -7.87
2024-11-28, 14:08:51, 907000000, 907250000, 125000.00, 13736844, -7.11, -7.11, -7.11
2024-11-28, 14:09:01, 907000000, 907250000, 125000.00, 13745050, -9.24, -9.24, -9.24
2024-11-28, 14:09:11, 907000000, 907250000, 125000.00, 13740947, -9.26, -9.26, -9.26
2024-11-28, 14:09:21, 907000000, 907250000, 125000.00, 13736844, -7.19, -7.19, -7.19
2024-11-28, 14:09:31, 907000000, 907250000, 125000.00, 13720432, -9.46, -9.46, -9.46
2024-11-28, 14:09:41, 907000000, 907250000, 125000.00, 13691711, -6.87, -6.87, -6.87
2024-11-28, 14:09:51, 907000000, 907250000, 125000.00, 13736844, -6.32, -6.32, -6.32
2024-11-28, 14:10:01, 907000000, 907250000, 125000.00, 13728638, -7.99, -7.99, -7.99
2024-11-28, 14:10:11, 907000000, 907250000, 125000.00, 13736844, -9.89, -9.89, -9.89
2024-11-28, 14:10:21, 907000000, 907250000, 125000.00, 13736844, -7.57, -7.57, -7.57
2024-11-28, 14:10:31, 907000000, 907250000, 125000.00, 13695814, -2.46, -2.46, -2.46
2024-11-28, 14:10:41, 907000000, 907250000, 125000.00, 13716329, -5.09, -5.09, -5.09
2024-11-28, 14:10:51, 907000000, 907250000, 125000.00, 13728638, -7.75, -7.75, -7.75
2024-11-28, 14:11:01, 907000000, 907250000, 125000.00, 13736844, -10.23, -10.23, -10.23
