2024-11-28, 12:44:11, 906750000, 907000000, 125000.00, 12735712, -4.51, -4.51, -4.51
2024-11-28, 12:44:21, 906750000, 907000000, 125000.00, 13732741, -9.46, -9.46, -9.46
2024-11-28, 12:44:31, 906750000, 907000000, 125000.00, 13691711, -9.01, -9.01, -9.01
2024-11-28, 12:44:41, 906750000, 907000000, 125000.00, 13712226, -5.78, -5.78, -5.78
2024-11-28, 12:44:51, 906750000, 907000000, 125000.00, 13740947, -6.61, -6.61, -6.61
2024-11-28, 12:45:01, 906750000, 907000000, 125000.00, 13716329, -10.00, -10.00, -10.00
2024-11-28, 12:45:11, 906750000, 907000000, 125000.00, 13712226, -10.50, -10.50, -10.50
2024-11-28, 12:45:21, 906750000, 907000000, 125000.00, 13724535, -10.53, -10.53, -10.53
2024-11-28, 12:45:31, 906750000, 907000000, 125000.00, 13720432, -7.13, -7.13, -7.13
2024-11-28, 12:45:41, 906750000, 907000000, 125000.00, 13728638, -6.82, -6.82, -6.82
2024-11-28, 12:45:51, 906750000, 907000000, 125000.00, 13728638, -7.48, -7.48, -7.48
2024-11-28, 12:46:01, 906750000, 907000000, 125000.00, 13720432, -5.07, -5.07, -5.07
2024-11-28, 12:46:11, 906750000, 907000000, 125000.00, 13699917, -7.49, -7.49, -7.49
2024-11-28, 12:46:21, 906750000, 907000000, 125000.00, 13745050, -7.88, -7.88, -7.88
2024-11-28, 12:46:31, 906750000, 907000000, 125000.00, 13712226, -7.59, -7.59, -7.59
2024-11-28, 12:46:41, 906750000, 907000000, 125000.00, 13736844, -8.48, -8.48, -8.48
2024-11-28, 12:46:51, 906750000, 907000000, 125000.00, 13732741, -8.61, -8.61, -8.61
2024-11-28, 12:47:01, 906750000, 907000000, 125000.00, 13720432, -7.78, -7.78, -7.78
2024-11-28, 12:47:11, 906750000, 907000000, 125000.00, 13740947, -8.44, -8.44, -8.44
2024-11-28, 12:47:21, 906750000, 907000000, 125000.00, 13724535, -7.93, -7.93, -7.93
2024-11-28, 12:47:31, 906750000, 907000000, 125000.00, 13687608, -6.23, -6.23, -6.23
2024-11-28, 12:47:41, 906750000, 907000000, 125000.00, 13745050, -8.62, -8.62, -8.62
2024-11-28, 12:47:51, 906750000, 907000000, 125000.00, 13740947, -6.77, -6.77, -6.77
2024-11-28, 12:48:01, 906750000, 907000000, 125000.00, 13720432, -7.69, -7.69, -7.69
2024-11-28, 12:48:11, 906750000, 907000000, 125000.00, 13732741, -8.49, -8.49, -8.49
2024-11-28, 12:48:21, 906750000, 907000000, 125000.00, 13691711, -5.75, -5.75, -5.75
2024-11-28, 12:48:31, 906750000, 907000000, 125000.00, 13687608, -6.55, -6.55, -6.55
2024-11-28, 12:48:41, 906750000, 907000000, 125000.00, 13704020, -7.88, -7.88, -7.88
2024-11-28, 12:48:51, 906750000, 907000000, 125000.00, 13683505, -10.28, -10.28, -10.28
